237.8073,237.681,237.3258,236.119,230.4976,226.7148,220.7115,211.3248,197.2565,177.7056,153.2613,126.1253,98.87112,72.43963,44.79805,11.1601,-32.78308,-84.62699,-134.5143,-174.0968,-202.1436,-221.7526,-236.4493,-248.718,-260.0322,-271.2242,-282.78,-295.0137,-308.1579,-322.4097,-337.9526,-354.9682,-373.6407,-394.1607,-416.7265,-441.5444,-468.8297,-498.8064,-531.7072,-567.7731,-607.2528,-650.4027,-697.4855,-748.77,-804.5301
276.7785,276.7533,276.6616,276.2782,274.5553,273.5512,272.1043,270.0219,267.0152,262.6348,256.1774,246.6002,232.5778,212.9066,187.2449,156.6924,123.68,91.28293,62.43073,39.25104,22.60203,11.96799,5.896823,2.746587,1.227436,0.5321767,0.2252949,0.09318389,0.03728187,0.01388732,0.004139113,5.096012e-05,-0.001711336,-0.002524768,-0.002953179,-0.003225874,-0.003435605,-0.003619742,-0.003793308,-0.003962352,-0.00412933,-0.004295257,-0.004460575,-0.004625491,-0.004790118
231.3137,231.3108,231.3042,231.2781,231.1215,231.0189,230.8665,230.6439,230.3211,229.8527,229.1662,228.1417,226.5738,224.1048,220.111,213.5485,202.8477,186.1566,162.3013,132.1464,99.03273,67.57963,41.74087,23.36371,11.9669,5.692002,2.542608,1.061209,0.3921388,0.09560902,-0.0366537,-0.09835982,-0.130302,-0.1498468,-0.164274,-0.1766023,-0.1880746,-0.1992007,-0.2101903,-0.22113,-0.2320564,-0.2429852,-0.2539238,-0.2648754,-0.2758417
252.7017,252.7017,252.7017,252.7014,252.6981,252.6951,252.6891,252.6776,252.6544,252.6077,252.5114,252.3106,251.887,250.9885,249.0906,245.1764,237.5515,224.1691,203.9369,178.0193,149.2888,120.5334,93.39838,68.53309,46.39857,28.02918,14.77741,6.877426,2.937697,1.195122,0.4715568,0.1796312,0.06319413,0.01682479,-0.001802193,-0.009493139,-0.01288501,-0.01459057,-0.01563615,-0.01642425,-0.01711248,-0.01776246,-0.01839825,-0.01902921,-0.01965896
233.7098,233.708,233.6838,233.3413,227.1682,220.0411,205.7727,179.8852,140.5394,94.15725,53.38429,26.16982,11.43622,4.426105,1.298305,-0.07264765,-0.6887145,-0.988955,-1.159141,-1.276439,-1.372544,-1.460366,-1.54512,-1.628894,-1.712507,-1.796271,-1.880296,-1.96461,-2.049214,-2.134094,-2.219236,-2.304624,-2.390244,-2.47608,-2.562121,-2.648355,-2.734771,-2.821359,-2.90811,-2.995014,-3.082066,-3.169256,-3.256578,-3.344027,-3.431595
321.2327,317.6206,294.1282,255.9836,216.6317,207.0668,197.6196,188.2785,179.0306,169.866,160.7787,151.7656,142.823,133.9433,125.1125,116.3123,107.5234,98.73245,89.93759,81.15242,72.40577,63.73589,55.17428,46.70928,38.19896,29.1548,18.19886,1.764917,-28.56369,-89.1455,-199.9034,-361.7755,-538.999,-684.7946,-779.8488,-833.8894,-863.8455,-881.5377,-893.1641,-901.6747,-908.476,-914.2766,-919.461,-924.2549,-928.7975
192.6607,192.6607,192.6606,192.6605,192.66,192.6596,192.659,192.6578,192.6556,192.6514,192.6431,192.6261,192.5914,192.5226,192.3962,192.1868,191.872,191.4313,190.8393,190.0577,189.0241,187.6266,185.6416,182.5738,177.2498,166.7904,144.086,91.98321,-28.0183,-289.265,-793.2429,-1618.993,-2775.718,-4220.334,-5901.521,-7781.55,-9838.046,-12059.33,-14439.79,-16976.79,-19668.94,-22515.24,-25514.71,-28666.28,-31968.78
245.3685,220.2972,193.8582,166.5104,139.7561,133.4659,127.4256,121.6706,116.2252,111.101,106.2981,101.8069,97.6106,93.68712,90.01047,86.55071,83.2726,80.1327,77.07482,74.0248,70.88757,67.55164,63.9033,59.83865,55.24411,49.91914,43.46547,35.33985,25.54509,15.6882,8.12608,3.640636,1.413391,0.4088844,-0.02793491,-0.2200816,-0.3104696,-0.3592681,-0.3912066,-0.4163197,-0.4386499,-0.4598193,-0.4804786,-0.5008898,-0.5211606
251.1879,251.1879,251.1878,251.1875,251.1849,251.1827,251.1786,251.1712,251.1581,251.1361,251.1006,251.0472,250.9709,250.8666,250.7278,250.546,250.3091,250.0002,249.5946,249.0544,248.3157,247.2596,245.638,242.884,237.6247,226.4038,200.3694,136.8504,-21.25608,-410.2343,-1317.871,-3221.874,-6650.398,-11898.77,-18907.78,-27367.91,-36866.13,-46987.63,-57372.6,-67738.31,-77877.37,-87645.62,-96950.61,-105745.9,-114028.8
147.1018,147.0582,146.9785,146.8134,146.4654,146.3384,146.1939,146.0312,145.8498,145.6483,145.4243,145.1734,144.8867,144.5479,144.1262,143.5655,142.7609,141.5072,139.3644,135.3211,127.0524,110.0427,79.63232,39.51006,2.888096,-22.01831,-36.65239,-45.29482,-51.02708,-55.45512,-59.31521,-62.9269,-66.42581,-69.86927,-73.2818,-76.67424,-80.05173,-83.41695,-86.77155,-90.11665,-93.45315,-96.78176,-100.1031,-103.4178,-106.7262
184.0827,183.5489,182.077,178.5577,171.5537,168.9998,165.9946,162.4262,158.1375,152.9139,146.4711,138.4515,128.4329,115.9597,100.6093,82.0971,60.38663,35.74855,8.749612,-19.78992,-48.81625,-77.02233,-102.8379,-124.5815,-140.9847,-151.9367,-158.592,-162.5289,-164.9632,-166.6029,-167.8104,-168.7655,-169.5593,-170.2412,-170.8399,-171.3739,-171.8555,-172.2938,-172.6956,-173.066,-173.4094,-173.729,-174.0278,-174.3081,-174.5717
284.124,284.1232,284.1178,284.0623,283.0292,281.7041,278.6973,271.945,257.4162,229.1435,183.2537,125.7176,72.14247,34.66576,13.77706,3.689722,-0.8768096,-2.949528,-3.961121,-4.534043,-4.928317,-5.250533,-5.543967,-5.826105,-6.103996,-6.380486,-6.656725,-6.93318,-7.210041,-7.487382,-7.765228,-8.043583,-8.322441,-8.60179,-8.881618,-9.161909,-9.442647,-9.723817,-10.0054,-10.28739,-10.56976,-10.8525,-11.13559,-11.41903,-11.70279
297.0064,282.5374,267.2407,250.9582,233.4128,228.8003,224.0983,219.3146,214.464,209.5683,204.6567,199.7629,194.9222,190.1664,185.5189,180.9892,176.5648,172.1961,167.763,163.0032,157.3649,149.7548,138.2861,120.6272,95.86648,66.87199,39.62739,19.25049,6.901077,0.5064865,-2.560539,-4.054619,-4.867914,-5.399253,-5.816549,-6.188537,-6.542966,-6.890958,-7.236951,-7.582704,-7.928907,-8.27582,-8.62353,-8.972053,-9.321377
140.4932,131.8854,123.2717,114.4605,105.3066,102.9549,100.5766,98.17082,95.73524,93.26491,90.75109,88.18037,85.5337,82.78678,79.91,76.8683,73.61757,70.09186,66.16794,61.57452,55.66551,46.86964,31.41218,0.6544695,-63.18542,-189.4959,-409.9732,-736.6209,-1152.78,-1627.746,-2132.488,-2644.773,-3148.231,-3630.5,-4082.523,-4499.203,-4880.398,-5230.705,-5557.499,-5868.41,-6169.682,-6465.743,-6759.475,-7052.665,-7346.399
350.5314,350.4058,350.0969,349.1516,345.5451,343.4494,340.3495,335.7757,329.1826,320.1128,308.385,294.1434,277.7222,259.43,239.3194,216.8625,190.339,155.803,106.3752,35.16572,-55.21122,-146.7427,-219.0147,-265.7691,-293.0042,-308.7585,-318.4653,-325.0353,-329.9063,-333.7848,-337.0315,-339.843,-342.3352,-344.582,-346.634,-348.5277,-350.2904,-351.9436,-353.5041,-354.9859,-356.4002,-357.7565,-359.063,-360.3263,-361.5525
181.3062,181.2902,181.2462,181.1032,180.4867,180.0819,179.4313,178.3653,176.5967,173.6519,168.7935,160.9954,149.1207,132.438,111.2823,87.31827,63.15731,41.58763,24.71547,13.27111,6.527965,3.005873,1.32298,0.5651962,0.2366753,0.09771616,0.03991835,0.01616974,0.006502444,0.002596456,0.001027856,0.0004010265,0.0001514641,5.228801e-05,1.280364e-05,-3.075628e-06,-9.650449e-06,-1.256796e-05,-1.405123e-05,-1.4973e-05,-1.567515e-05,-1.629132e-05,-1.687374e-05,-1.744281e-05,-1.800653e-05
356.1144,356.1123,356.106,356.0786,355.897,355.7516,355.4973,355.0493,354.2612,352.8919,350.5736,346.8025,340.9855,332.5553,321.1178,306.5516,288.9875,268.6727,245.7887,220.3096,191.9887,160.514,125.7602,87.93849,47.53742,5.155691,-38.62033,-83.23291,-128.0797,-172.3849,-215.0444,-254.4937,-288.7427,-315.8829,-335.1907,-347.8581,-356.1681,-362.1172,-366.9187,-371.1909,-375.2308,-379.1831,-383.1242,-387.0999,-391.1418
235.0242,221.0887,170.8151,103.3422,41.1734,19.97266,-8.099132,-43.20399,-82.81286,-122.8389,-158.8339,-187.1769,-206.5917,-218.6232,-226.0162,-230.967,-234.7288,-237.9152,-240.8135,-243.562,-246.2327,-248.8678,-251.4957,-254.1377,-256.8113,-259.5314,-262.3114,-265.1633,-268.0985,-271.1274,-274.2597,-277.5048,-280.8716,-284.3684,-288.0033,-291.7841,-295.7182,-299.8126,-304.0742,-308.5095,-313.1248,-317.9261,-322.9193,-328.1099,-333.5032
231.0456,231.0333,231.0127,230.9689,230.7873,230.6545,230.4422,230.1261,229.6899,229.1239,228.4203,227.5702,226.5623,225.3824,224.0141,222.4385,220.634,218.5756,216.2339,213.5719,210.5366,207.038,202.8924,197.6695,190.2874,177.9533,153.4699,98.82538,-28.06565,-312.2282,-886.1429,-1890.794,-3419.278,-5498.318,-8097.616,-11138.87,-14503.69,-18046.43,-21613.42,-25066.11,-28303.32,-31275.02,-33980.82,-36454.41,-38743.5
283.7293,283.6983,283.6232,283.3401,281.4222,279.9598,277.6254,274.0849,269.0405,262.2976,253.7565,243.3072,230.6581,215.1646,195.8046,171.5716,142.3841,109.9214,77.52513,49.09943,27.58935,13.74667,6.113901,2.380139,0.6812136,-0.07125418,-0.4109958,-0.5769166,-0.670993,-0.7356448,-0.7882546,-0.835882,-0.8813818,-0.9259103,-0.9699415,-1.013676,-1.057205,-1.100574,-1.143811,-1.186936,-1.229964,-1.272909,-1.315782,-1.358593,-1.401352
194.4447,194.4395,194.4036,194.1491,193.0747,192.5928,192.0122,191.3301,190.5433,189.6455,188.6238,187.455,186.1023,184.5136,182.619,180.3254,177.4982,173.9074,169.0805,161.9145,149.657,125.2852,71.04343,-55.82149,-346.2606,-947.8729,-1997.487,-3498.134,-5304.166,-7228.862,-9135.108,-10958.35,-12688.26,-14340.7,-15937.39,-17496.57,-19030.83,-20547.96,-22052.48,-23546.84,-25032.32,-26509.49,-27978.54,-29439.43,-30891.97
173.8514,157.582,141.8058,126.5277,111.4766,107.7267,103.9868,100.2648,96.57103,92.91769,89.31748,85.78208,82.32028,78.93564,75.62261,72.35963,69.09568,65.72391,62.03371,57.6385,51.92289,44.18221,34.21604,23.13691,13.18851,6.129961,2.065031,0.03268623,-0.9278266,-1.39741,-1.657896,-1.832628,-1.973003,-2.099918,-2.221747,-2.341812,-2.461415,-2.581057,-2.700924,-2.821079,-2.941537,-3.062293,-3.183338,-3.304659,-3.426244
344.2216,344.1118,343.4021,338.6166,317.9918,308.3481,296.6177,282.8663,267.2791,250.1302,231.7463,212.473,192.6501,172.5955,152.5987,132.9206,113.799,95.45903,78.12595,62.03891,47.45994,34.66933,23.93493,15.44572,9.219814,5.037464,2.470098,1.012425,0.2255434,-0.1961357,-0.4340568,-0.5846296,-0.6953388,-0.7883909,-0.8737986,-0.9559634,-1.036785,-1.117073,-1.197169,-1.277216,-1.357278,-1.437379,-1.517534,-1.597746,-1.678018
223.2874,210.1004,190.1502,160.5673,119.6289,107.3879,94.53567,81.35067,68.18465,55.41819,43.42993,32.57891,23.18737,15.50711,9.661092,5.58087,2.994537,1.504925,0.716911,0.3276357,0.14501,0.06249666,0.02621172,0.01055682,0.003883053,0.001047487,-0.0001709385,-0.0007156449,-0.0009822274,-0.001134869,-0.00124114,-0.001328658,-0.001408645,-0.00148564,-0.001561471,-0.001636872,-0.001712139,-0.00178739,-0.001862672,-0.001938004,-0.002013395,-0.002088848,-0.002164363,-0.00223994,-0.002315581
229.1833,229.1828,229.1802,229.1575,228.8307,228.4521,227.6386,225.9076,222.3909,215.9046,205.5349,191.3555,174.3929,156.0024,137.3987,119.5042,102.9519,88.12505,75.19731,64.16957,54.90994,47.19977,40.78226,35.4048,30.84661,26.93005,23.51908,20.51045,17.82044,15.36668,13.03867,10.64454,7.821773,3.959141,-1.622349,-8.958954,-16.96875,-24.30807,-30.41121,-35.44283,-39.7809,-43.72913,-47.47094,-51.10407,-54.67765
335.0087,335.0074,335.0039,334.9912,334.9426,334.9183,334.8872,334.848,334.8,334.7422,334.6735,334.5926,334.4976,334.3859,334.2536,334.0957,333.9051,333.6726,333.386,333.0285,332.5757,331.989,331.1985,330.0635,328.2715,325.0973,318.8657,306.0059,280.4362,236.0584,173.1814,100.7006,29.93604,-31.67369,-82.10716,-123.0078,-157.2464,-187.3623,-215.0858,-241.4436,-267.0015,-292.0625,-316.7898,-341.2747,-365.5715
173.6519,173.4644,172.7845,169.7658,149.3695,133.3468,109.6041,80.16424,50.97239,28.18435,13.89621,6.333052,2.751375,1.162415,0.482833,0.1982121,0.08052934,0.03228291,0.01261758,0.004628463,0.001381437,5.094988e-05,-0.0005082338,-0.0007582023,-0.0008846696,-0.0009620129,-0.001019924,-0.001070221,-0.001117591,-0.001163887,-0.001209837,-0.001255723,-0.001301652,-0.001347665,-0.001393771,-0.001439972,-0.001486265,-0.001532647,-0.001579114,-0.001625661,-0.001672284,-0.00171898,-0.001765746,-0.001812578,-0.001859473
345.1455,344.5904,339.9653,295.1452,106.8237,37.6287,-42.17879,-123.5647,-190.6823,-235.9346,-262.7643,-277.9822,-286.8592,-292.4674,-296.3937,-299.4182,-301.9204,-304.0882,-306.0187,-307.7663,-309.3639,-310.8339,-312.1928,-313.4534,-314.6264,-315.7207,-316.744,-317.7028,-318.603,-319.4498,-320.2477,-321.0007,-321.7124,-322.3861,-323.0248,-323.6309,-324.207,-324.7551,-325.2773,-325.7752,-326.2506,-326.7049,-327.1395,-327.5557,-327.9546
170.4825,170.4316,170.2655,169.6683,167.5925,166.5657,165.2029,163.4017,161.0268,157.8951,153.7532,148.241,140.8359,130.7697,116.9169,97.66323,70.80071,33.57362,-16.83943,-81.9523,-159.5384,-241.5568,-316.069,-374.3067,-415.6429,-444.739,-466.5527,-484.386,-500.0774,-514.5958,-528.4576,-541.9521,-555.2532,-568.4737,-581.6919,-594.9657,-608.3399,-621.8504,-635.5273,-649.3961,-663.4793,-677.7967,-692.3663,-707.2049,-722.3279
177.2197,177.2197,177.2197,177.2197,177.2196,177.2196,177.2196,177.2195,177.2194,177.2193,177.219,177.2186,177.2178,177.2163,177.2136,177.2087,177.2,177.1856,177.1632,177.131,177.0872,177.0297,176.9552,176.8589,176.7326,176.562,176.32,175.9483,175.3124,174.0867,171.4711,165.5455,152.0943,123.7188,72.75771,-0.3954465,-84.20482,-164.943,-235.3598,-295.1014,-346.9436,-393.8349,-437.8637,-480.2753,-521.7535
309.7816,309.7405,308.9548,287.708,-5.274742,-122.0677,-218.2239,-291.2666,-347.8035,-394.7882,-436.771,-476.2255,-514.3891,-551.8614,-588.9335,-625.7518,-662.3948,-698.9095,-735.3265,-771.6684,-807.9527,-844.1937,-880.4032,-916.5912,-952.7663,-988.9356,-1025.105,-1061.28,-1097.465,-1133.663,-1169.877,-1206.11,-1242.363,-1278.638,-1314.937,-1351.26,-1387.608,-1423.981,-1460.38,-1496.805,-1533.256,-1569.733,-1606.235,-1642.763,-1679.316
270.909,270.8919,270.847,270.6979,270.0306,269.6017,268.9346,267.8906,266.2548,263.7064,259.7947,253.9474,245.5455,234.0826,219.3564,201.5798,181.3377,159.4332,136.7259,114.0263,92.05432,71.44302,52.76759,36.57611,23.38243,13.55296,7.062475,3.328493,1.433198,0.5534837,0.1650741,-0.00379762,-0.07880972,-0.1146677,-0.1344184,-0.1475904,-0.1580772,-0.1674581,-0.1763712,-0.1850745,-0.1936736,-0.2022125,-0.2107111,-0.219179,-0.227622
139.9751,139.6018,138.4722,135.1363,125.3628,120.6206,114.2935,105.9807,95.39211,82.52176,67.81094,52.21019,37.07236,23.86489,13.73501,7.051631,3.276201,1.406994,0.562436,0.2006263,0.0493008,-0.01415846,-0.04184514,-0.05519093,-0.062847,-0.06826332,-0.07280445,-0.0770071,-0.08108169,-0.08511057,-0.08912601,-0.09314067,-0.09715951,-0.1011845,-0.1052162,-0.1092549,-0.1133005,-0.1173529,-0.1214119,-0.1254773,-0.1295488,-0.1336263,-0.1377095,-0.1417981,-0.145892
160.7209,160.7181,160.7083,160.6489,160.0546,159.5016,158.4686,156.5239,152.835,145.8689,133.1676,111.9737,81.78957,47.36451,16.78038,-4.999138,-18.52886,-26.76952,-32.25135,-36.44783,-40.08507,-43.49337,-46.81674,-50.11627,-53.41708,-56.72904,-60.05556,-63.39742,-66.75436,-70.12567,-73.51057,-76.90823,-80.31789,-83.73879,-87.17028,-90.6117,-94.0625,-97.52212,-100.9901,-104.4659,-107.9492,-111.4396,-114.9366,-118.44,-121.9495
349.5155,349.491,349.45,349.375,349.1987,349.1159,349.0044,348.8527,348.6446,348.3563,347.9528,347.3809,346.5581,345.3526,343.5505,340.7986,336.5156,329.7683,319.1531,302.8232,278.8792,246.2029,205.3861,159.1358,111.7734,68.03026,31.70371,4.626709,-13.70247,-25.46367,-33.16633,-38.69327,-43.14825,-47.0935,-50.79489,-54.37397,-57.88596,-61.35638,-64.79759,-68.21607,-71.6156,-74.99867,-78.36708,-81.72226,-85.06537
181.4159,180.7333,178.4439,168.7758,115.2994,94.34464,73.60288,54.5709,38.25157,25.18319,15.46997,8.81695,4.62935,2.193041,0.861258,0.1579087,-0.2163302,-0.4288437,-0.5656206,-0.6682304,-0.7559111,-0.8372873,-0.916135,-0.9940773,-1.071801,-1.14959,-1.227561,-1.305757,-1.38419,-1.462862,-1.541766,-1.620895,-1.700241,-1.779796,-1.85955,-1.939495,-2.019623,-2.099926,-2.180396,-2.261026,-2.341809,-2.422738,-2.503807,-2.585009,-2.66634
176.5701,176.5401,176.4483,176.0081,172.1591,168.5471,161.8937,150.4742,133.2794,111.5338,88.59339,67.942,51.5073,39.45439,30.88673,24.59309,19.42719,14.31236,7.971343,-1.589346,-17.88549,-46.87016,-96.70034,-173.2376,-270.0299,-364.3392,-434.3921,-477.1803,-501.7957,-517.0308,-527.9432,-536.9322,-545.0575,-552.7809,-560.3081,-567.7368,-575.1183,-582.4833,-589.853,-597.2431,-604.6672,-612.1363,-619.6607,-627.2493,-634.9103
187.5252,173.3442,158.7205,144.2934,129.8113,125.9556,121.8745,117.4794,112.6827,107.4121,101.6215,95.2915,88.41618,80.96913,72.83632,63.69058,52.77616,38.61059,18.76809,-9.85015,-49.96058,-102.53,-166.0706,-236.9952,-310.655,-382.5424,-449.3267,-509.4597,-563.1037,-611.4655,-656.0191,-698.0302,-738.4184,-777.8001,-816.5757,-855.0062,-893.2657,-931.4744,-969.7186,-1008.062,-1046.555,-1085.235,-1124.133,-1163.275,-1202.681
147.9726,138.2137,127.6075,117.0599,106.8739,104.3933,101.9377,99.50557,97.09455,94.70216,92.32571,89.96251,87.60987,85.26507,82.92495,80.58491,78.23694,75.8658,73.44221,70.91121,68.17427,65.0653,61.32653,56.60059,50.47081,42.60253,33.04169,22.62509,13.08726,6.169727,2.250796,0.4163448,-0.3641173,-0.6964407,-0.8528204,-0.9423484,-1.006782,-1.061828,-1.113359,-1.163574,-1.213298,-1.262842,-1.312328,-1.361803,-1.411286
297.4636,297.4061,297.0939,293.2012,257.3446,231.9341,192.8077,140.2115,85.42893,43.71025,19.51867,7.779782,2.589048,0.3765361,-0.569527,-0.9936446,-1.205999,-1.333242,-1.426546,-1.506452,-1.581167,-1.653954,-1.726102,-1.798117,-1.870192,-1.942397,-2.014754,-2.087269,-2.159937,-2.232752,-2.305708,-2.378799,-2.452017,-2.525358,-2.598815,-2.672383,-2.746058,-2.819834,-2.893707,-2.967673,-3.041729,-3.115869,-3.190092,-3.264393,-3.33877
303.2007,303.1634,303.0321,302.5199,300.4894,299.3912,297.8909,295.9001,293.3568,290.2422,286.5818,282.434,277.8716,272.9631,267.7578,262.269,256.4535,250.1777,243.1627,234.8927,224.4612,210.3331,190.1397,161.1995,123.009,80.60773,43.28636,17.53406,3.014191,-4.244057,-7.786579,-9.64936,-10.7968,-11.64727,-12.37511,-13.05164,-13.70587,-14.34961,-14.98779,-15.62254,-16.25487,-16.88536,-17.51434,-18.1421,-18.76884
144.0886,144.0875,144.0856,144.0817,144.0718,144.0668,144.0595,144.0485,144.0309,144.001,143.9463,143.8382,143.611,143.1135,142.0224,139.7178,135.1347,126.4576,110.3293,80.23692,23.9834,-78.36004,-251.284,-512.4835,-863.5471,-1293.257,-1786.591,-2330.306,-2914.445,-3531.971,-4177.943,-4848.777,-5541.689,-6254.328,-6984.547,-7730.27,-8489.422,-9259.895,-10039.54,-10826.18,-11617.61,-12411.65,-13206.18,-13999.15,-14788.69
242.6277,224.5081,206.456,188.4552,170.5734,166.0534,161.414,156.518,151.1127,144.7432,136.6185,125.4333,109.1696,84.90689,48.75414,-3.494248,-73.79192,-157.9321,-244.8983,-322.2533,-382.8924,-427.0414,-459.1157,-483.8425,-504.5496,-523.1633,-540.697,-557.6634,-574.3226,-590.8111,-607.2055,-623.5531,-639.8857,-656.227,-672.5957,-689.0074,-705.4751,-722.0105,-738.6236,-755.3234,-772.1182,-789.0151,-806.0209,-823.1416,-840.3828
205.6159,202.2239,184.1305,124.5454,48.7033,33.4206,21.16677,12.27996,6.538512,3.234333,1.512292,0.679287,0.2966338,0.1268918,0.0533811,0.0220835,0.008921495,0.003432738,0.00115261,0.0002016345,-0.000203004,-0.0003845495,-0.0004755227,-0.0005299235,-0.0005696411,-0.0006035076,-0.0006350719,-0.0006657544,-0.0006961211,-0.0007263963,-0.000756668,-0.0007869698,-0.0008173142,-0.0008477048,-0.000878142,-0.0009086252,-0.0009391529,-0.0009697237,-0.001000336,-0.001030989,-0.00106168,-0.001092408,-0.001123173,-0.001153972,-0.001184805
261.8638,261.6092,260.9567,259.009,253.1346,250.5052,247.2525,243.3143,238.6437,233.2094,226.9983,220.0158,212.2857,203.8448,194.7362,184.9958,174.6374,163.6144,151.7505,138.5786,123.0168,102.8665,74.46771,33.39742,-23.80938,-98.97988,-193.2236,-307.477,-441.9859,-595.569,-765.4089,-947.5101,-1137.532,-1331.59,-1526.729,-1721.043,-1913.52,-2103.784,-2291.837,-2477.862,-2662.083,-2844.695,-3025.822,-3205.512,-3383.734
